0,1,2,3,4,5
2025-07-05 04:30:00,18.04,0.28,0.27,22.0,19.8
2025-07-05 04:45:00,17.68,0.28,0.27,21.9,19.6
2025-07-05 05:00:00,17.36,0.28,0.27,21.9,19.4
2025-07-05 05:15:00,16.71,0.28,0.27,21.7,19.0
2025-07-05 05:30:00,16.09,0.28,0.27,21.5,18.8
2025-07-05 05:45:00,15.67,0.28,0.27,21.3,18.5
2025-07-05 06:00:00,15.16,0.28,0.27,21.2,18.3
2025-07-05 06:15:00,15.13,0.28,0.27,21.0,18.2
2025-07-05 06:30:00,15.20,0.28,0.27,20.8,18.1
2025-07-05 06:45:00,15.36,0.28,0.27,20.8,18.1
2025-07-05 07:00:00,15.67,0.28,0.27,20.8,18.2
2025-07-05 07:15:00,16.01,0.28,0.27,20.7,18.5
2025-07-05 07:30:00,16.44,0.28,0.27,20.6,18.5
2025-07-05 07:45:00,16.80,0.28,0.27,20.7,18.8
2025-07-05 08:00:00,17.28,0.27,0.27,20.7,19.1
2025-07-05 08:15:00,17.97,0.28,0.27,20.7,19.5
2025-07-05 08:30:00,18.54,0.28,0.27,20.7,19.8
2025-07-05 08:45:00,19.30,0.27,0.27,20.8,20.2
2025-07-05 09:00:00,19.88,0.28,0.27,21.0,20.6
2025-07-05 09:15:00,20.08,0.27,0.27,21.1,21.1
2025-07-05 09:30:00,20.35,0.28,0.27,21.2,21.6
2025-07-05 09:45:00,20.76,0.28,0.27,21.6,22.2
2025-07-05 10:00:00,21.43,0.28,0.27,21.6,22.9
2025-07-05 10:15:00,21.66,0.28,0.27,21.8,23.3
2025-07-05 10:30:00,21.78,0.28,0.27,21.9,23.2
2025-07-05 10:45:00,21.87,0.28,0.27,22.1,23.6
2025-07-05 11:00:00,22.14,0.28,0.27,22.4,24.6
2025-07-05 11:15:00,22.17,0.28,0.27,22.6,25.0
2025-07-05 11:30:00,22.32,0.28,0.27,22.8,25.5
2025-07-05 11:45:00,22.56,0.28,0.27,23.0,26.0
2025-07-05 12:00:00,22.76,0.28,0.27,23.2,25.9
2025-07-05 12:15:00,22.79,0.28,0.27,23.7,26.5
2025-07-05 12:30:00,22.78,0.28,0.27,24.0,26.4
2025-07-05 12:45:00,22.95,0.28,0.27,24.6,27.1
2025-07-05 13:00:00,23.23,0.28,0.27,25.0,27.5
2025-07-05 13:15:00,23.30,0.28,0.27,25.8,27.8
2025-07-05 13:30:00,23.20,0.28,0.27,26.4,28.3
2025-07-05 13:45:00,23.19,0.28,0.27,26.8,29.1
2025-07-05 14:00:00,23.26,0.28,0.27,27.3,29.9
2025-07-05 14:15:00,23.58,0.28,0.27,27.7,30.5
2025-07-05 14:30:00,23.59,0.28,0.27,28.1,31.2
2025-07-05 14:45:00,23.83,0.28,0.27,28.6,32.3
2025-07-05 15:00:00,23.80,0.28,0.27,29.4,33.4
2025-07-05 15:15:00,23.77,0.29,0.27,29.7,34.0
2025-07-05 15:30:00,23.81,0.29,0.27,30.1,33.9
2025-07-05 15:45:00,23.86,0.29,0.27,30.6,34.0
2025-07-05 16:00:00,23.97,0.29,0.27,30.9,34.0
2025-07-05 16:15:00,24.05,0.28,0.27,31.1,33.8
2025-07-05 16:30:00,24.07,0.28,0.28,31.1,33.2
2025-07-05 16:45:00,24.04,0.28,0.27,30.9,32.0
2025-07-05 17:00:00,24.08,0.28,0.27,30.8,31.1
2025-07-05 17:15:00,23.99,0.28,0.27,30.6,30.8
2025-07-05 17:30:00,23.81,0.28,0.27,30.6,30.8
2025-07-05 17:45:00,24.08,0.28,0.27,30.3,30.7
2025-07-05 18:00:00,23.89,0.28,0.27,29.8,30.0
2025-07-05 18:15:00,23.22,0.28,0.27,29.6,28.8
2025-07-05 18:30:00,23.00,0.28,0.27,29.2,28.0
2025-07-05 18:45:00,22.68,0.28,0.27,28.6,27.7
2025-07-05 19:00:00,22.45,0.28,0.27,28.3,27.3
2025-07-05 19:15:00,22.40,0.28,0.27,28.2,27.0
2025-07-05 19:30:00,22.36,0.28,0.27,27.6,26.5
2025-07-05 19:45:00,21.96,0.28,0.27,27.4,25.9
2025-07-05 20:00:00,21.07,0.28,0.27,27.1,25.1
2025-07-05 20:15:00,20.87,0.27,0.27,26.7,25.0
2025-07-05 20:30:00,20.25,0.28,0.27,26.4,24.3
2025-07-05 20:45:00,20.01,0.28,0.27,26.3,23.9
2025-07-05 21:00:00,19.34,0.28,0.27,25.8,23.5
2025-07-05 21:15:00,18.93,0.28,0.27,25.5,23.2
2025-07-05 21:30:00,18.48,0.27,0.27,25.5,22.6
2025-07-05 21:45:00,18.10,0.28,0.27,25.2,22.4
2025-07-05 22:00:00,17.64,0.28,0.27,25.0,22.1
2025-07-05 22:15:00,17.21,0.27,0.27,24.7,21.8
2025-07-05 22:30:00,16.52,0.27,0.27,24.4,21.4
2025-07-05 22:45:00,16.02,0.28,0.27,24.2,21.1
2025-07-05 23:00:00,15.85,0.27,0.27,24.0,20.8
2025-07-05 23:15:00,16.43,0.27,0.26,23.8,20.6
2025-07-05 23:30:00,16.26,0.27,0.26,23.6,20.4
2025-07-05 23:45:00,16.18,0.27,0.27,23.3,20.2
2025-07-06 00:00:00,16.09,0.27,0.27,23.2,20.0
2025-07-06 00:15:00,15.55,0.27,0.26,23.0,19.6
2025-07-06 00:30:00,14.96,0.27,0.26,22.8,19.3
2025-07-06 00:45:00,14.66,0.27,0.26,22.5,19.1
2025-07-06 01:00:00,14.11,0.27,0.26,22.4,18.9
2025-07-06 01:15:00,13.81,0.27,0.26,22.1,18.7
2025-07-06 01:30:00,13.44,0.27,0.27,22.1,18.5
2025-07-06 01:45:00,13.27,0.27,0.26,21.9,18.2
2025-07-06 02:00:00,13.21,0.27,0.26,21.7,18.1
2025-07-06 02:15:00,13.01,0.27,0.26,21.5,17.8
2025-07-06 02:30:00,13.15,0.27,0.26,21.3,17.7
2025-07-06 02:45:00,13.03,0.27,0.26,21.2,17.5
2025-07-06 03:00:00,12.88,0.27,0.26,20.9,17.3
2025-07-06 03:15:00,12.59,0.27,0.26,20.9,17.2
2025-07-06 03:30:00,12.47,0.27,0.26,20.8,17.1
2025-07-06 03:45:00,12.75,0.27,0.26,20.6,17.2
2025-07-06 04:00:00,12.87,0.27,0.26,20.5,17.2
2025-07-06 04:15:00,12.99,0.27,0.26,20.4,17.2
2025-07-06 04:30:00,13.12,0.27,0.26,20.4,17.2
2025-07-06 04:45:00,13.21,0.27,0.26,20.2,17.2
2025-07-06 05:00:00,13.04,0.27,0.27,20.2,17.2
2025-07-06 05:15:00,13.15,0.27,0.26,20.1,17.1
2025-07-06 05:30:00,13.22,0.27,0.26,20.0,17.0
2025-07-06 05:45:00,13.17,0.27,0.26,20.0,17.0
2025-07-06 06:00:00,13.05,0.27,0.26,19.9,17.0
2025-07-06 06:15:00,12.81,0.27,0.26,19.9,16.9
2025-07-06 06:30:00,12.63,0.27,0.26,19.7,16.9
2025-07-06 06:45:00,12.48,0.27,0.26,19.7,16.9
2025-07-06 07:00:00,12.75,0.27,0.26,19.7,17.1
2025-07-06 07:15:00,13.06,0.27,0.26,19.6,17.2
2025-07-06 07:30:00,12.96,0.27,0.26,19.6,17.2
2025-07-06 07:45:00,13.09,0.27,0.26,19.6,17.3
2025-07-06 08:00:00,13.74,0.27,0.26,19.6,17.5
2025-07-06 08:15:00,14.04,0.27,0.26,19.6,17.6
2025-07-06 08:30:00,14.29,0.27,0.26,19.6,17.9
2025-07-06 08:45:00,15.68,0.27,0.26,19.7,18.6
2025-07-06 09:00:00,16.76,0.27,0.26,20.0,19.4
2025-07-06 09:15:00,16.63,0.27,0.26,20.2,19.6
2025-07-06 09:30:00,16.78,0.27,0.26,20.2,19.8
2025-07-06 09:45:00,17.34,0.27,0.26,20.5,20.4
2025-07-06 10:00:00,17.38,0.27,0.26,20.6,20.5
2025-07-06 10:15:00,17.54,0.27,0.26,20.7,20.7
2025-07-06 10:30:00,18.62,0.27,0.26,20.8,21.4
2025-07-06 10:45:00,19.29,0.27,0.26,21.2,21.8
2025-07-06 11:00:00,19.46,0.27,0.26,21.4,22.3
2025-07-06 11:15:00,19.47,0.27,0.26,21.5,22.6
2025-07-06 11:30:00,19.16,0.27,0.26,21.7,22.8
2025-07-06 11:45:00,19.93,0.27,0.26,22.0,23.8
2025-07-06 12:00:00,20.67,0.27,0.26,22.2,24.3
2025-07-06 12:15:00,20.82,0.27,0.26,22.6,25.4
2025-07-06 12:30:00,20.97,0.27,0.27,23.2,25.5
2025-07-06 12:45:00,21.07,0.27,0.27,23.6,25.8
2025-07-06 13:00:00,21.35,0.27,0.26,24.1,26.2
2025-07-06 13:15:00,21.29,0.27,0.26,24.3,25.8
2025-07-06 13:30:00,21.12,0.27,0.27,24.6,25.7
2025-07-06 13:45:00,21.12,0.27,0.27,24.6,25.7
2025-07-06 14:00:00,21.16,0.27,0.27,24.7,26.0
2025-07-06 14:15:00,21.21,0.27,0.27,24.8,26.5
2025-07-06 14:30:00,21.49,0.27,0.27,25.0,26.6
2025-07-06 14:45:00,21.15,0.27,0.27,24.9,25.9
2025-07-06 15:00:00,20.85,0.27,0.26,24.9,25.3
2025-07-06 15:15:00,20.64,0.27,0.27,24.8,25.0
2025-07-06 15:30:00,20.68,0.27,0.27,24.7,25.1
2025-07-06 15:45:00,20.64,0.27,0.27,24.7,24.8
2025-07-06 16:00:00,20.62,0.27,0.27,24.6,25.1
2025-07-06 16:15:00,21.22,0.27,0.26,24.7,25.7
2025-07-06 16:30:00,21.81,0.27,0.27,25.0,26.9
2025-07-06 16:45:00,22.81,0.27,0.27,25.2,27.6
2025-07-06 17:00:00,22.43,0.27,0.27,25.3,27.5
2025-07-06 17:15:00,22.45,0.27,0.27,25.6,27.2
2025-07-06 17:30:00,21.58,0.27,0.27,25.6,26.7
2025-07-06 17:45:00,21.41,0.27,0.27,25.4,26.2
2025-07-06 18:00:00,21.43,0.27,0.26,25.5,25.9
2025-07-06 18:15:00,21.26,0.27,0.27,25.3,25.8
2025-07-06 18:30:00,21.10,0.27,0.26,25.2,25.4
2025-07-06 18:45:00,21.13,0.27,0.26,25.0,25.2
2025-07-06 19:00:00,20.98,0.27,0.26,25.1,25.1
2025-07-06 19:15:00,20.75,0.27,0.26,24.9,24.7
2025-07-06 19:30:00,20.60,0.27,0.26,24.7,24.3
2025-07-06 19:45:00,20.43,0.27,0.26,24.6,23.9
2025-07-06 20:00:00,20.21,0.27,0.26,24.4,23.6
2025-07-06 20:15:00,19.90,0.27,0.26,24.3,23.2
2025-07-06 20:30:00,19.59,0.27,0.26,24.1,22.9
2025-07-06 20:45:00,19.36,0.27,0.26,23.9,22.6
2025-07-06 21:00:00,19.10,0.27,0.26,23.8,22.3
2025-07-06 21:15:00,18.85,0.27,0.26,23.6,22.0
2025-07-06 21:30:00,18.57,0.27,0.26,23.4,21.6
2025-07-06 21:45:00,18.21,0.27,0.26,23.2,21.4
2025-07-06 22:00:00,17.68,0.27,0.26,23.0,21.0
2025-07-06 22:15:00,16.78,0.27,0.26,22.7,20.4
2025-07-06 22:30:00,15.83,0.27,0.26,22.6,20.0
2025-07-06 22:45:00,15.15,0.27,0.26,22.3,19.6
2025-07-06 23:00:00,15.31,0.27,0.26,22.2,19.4
2025-07-06 23:15:00,15.10,0.27,0.26,21.9,19.0
2025-07-06 23:30:00,14.31,0.27,0.26,21.8,18.8
2025-07-06 23:45:00,14.33,0.27,0.26,21.7,18.7
2025-07-07 00:00:00,14.36,0.27,0.26,21.4,18.6
2025-07-07 00:15:00,13.99,0.27,0.26,21.2,18.3
2025-07-07 00:30:00,13.83,0.26,0.26,21.1,18.0
2025-07-07 00:45:00,13.78,0.27,0.26,21.0,18.0
2025-07-07 01:00:00,13.31,0.26,0.26,20.8,17.7
2025-07-07 01:15:00,12.99,0.27,0.26,20.6,17.4
2025-07-07 01:30:00,12.17,0.26,0.26,20.4,17.1
2025-07-07 01:45:00,12.12,0.27,0.26,20.3,16.9
2025-07-07 02:00:00,12.34,0.26,0.26,20.2,16.9
2025-07-07 02:15:00,12.66,0.26,0.26,20.1,17.1
2025-07-07 02:30:00,13.07,0.26,0.26,20.0,17.2
2025-07-07 02:45:00,13.38,0.26,0.26,19.9,17.3
2025-07-07 03:00:00,13.41,0.26,0.26,19.8,17.3
2025-07-07 03:15:00,13.48,0.27,0.26,19.8,17.3
2025-07-07 03:30:00,13.64,0.27,0.26,19.8,17.3
2025-07-07 03:45:00,13.67,0.27,0.26,19.8,17.3
2025-07-07 04:00:00,13.61,0.27,0.26,19.6,17.3
2025-07-07 04:15:00,13.64,0.27,0.26,19.5,17.3
2025-07-07 04:30:00,13.62,0.26,0.26,19.6,17.3
2025-07-07 04:45:00,13.62,0.26,0.26,19.6,17.3
2025-07-07 05:00:00,13.66,0.26,0.26,19.4,17.2
2025-07-07 05:15:00,13.68,0.26,0.26,19.4,17.2
2025-07-07 05:30:00,13.71,0.26,0.26,19.4,17.2
2025-07-07 05:45:00,13.60,0.26,0.26,19.3,17.0
2025-07-07 06:00:00,13.57,0.26,0.26,19.3,17.1
2025-07-07 06:15:00,13.82,0.26,0.26,19.2,17.1
2025-07-07 06:30:00,13.90,0.26,0.26,19.1,17.1
2025-07-07 06:45:00,14.01,0.27,0.26,19.1,17.3
2025-07-07 07:00:00,14.24,0.26,0.26,19.1,17.2
2025-07-07 07:15:00,14.47,0.26,0.26,19.1,17.4
2025-07-07 07:30:00,14.68,0.26,0.26,19.0,17.6
2025-07-07 07:45:00,15.00,0.26,0.26,19.1,17.7
2025-07-07 08:00:00,15.27,0.26,0.26,19.2,17.9
2025-07-07 08:15:00,15.23,0.26,0.26,19.2,17.9
2025-07-07 08:30:00,15.22,0.26,0.26,19.2,17.9
2025-07-07 08:45:00,15.47,0.26,0.26,19.2,18.1
2025-07-07 09:00:00,15.90,0.26,0.26,19.3,18.5
2025-07-07 09:15:00,16.06,0.26,0.26,19.4,18.5
2025-07-07 09:30:00,15.81,0.26,0.26,19.4,18.1
2025-07-07 09:45:00,15.25,0.26,0.26,19.3,17.8
2025-07-07 10:00:00,15.01,0.27,0.26,19.3,17.4
2025-07-07 10:15:00,14.58,0.26,0.26,19.1,16.9
2025-07-07 10:30:00,14.20,0.27,0.26,19.1,16.9
2025-07-07 10:45:00,14.29,0.27,0.26,18.9,17.0
2025-07-07 11:00:00,14.42,0.27,0.26,19.0,17.4
2025-07-07 11:15:00,14.70,0.27,0.26,19.0,17.8
2025-07-07 11:30:00,15.50,0.27,0.26,19.1,18.3
2025-07-07 11:45:00,16.22,0.27,0.26,19.4,18.8
2025-07-07 12:00:00,16.81,0.27,0.26,19.6,19.4
2025-07-07 12:15:00,17.09,0.27,0.26,19.9,19.6
2025-07-07 12:30:00,17.20,0.27,0.26,19.9,19.8
2025-07-07 12:45:00,17.77,0.28,0.26,20.2,20.3
2025-07-07 13:00:00,17.77,0.28,0.26,20.4,20.4
2025-07-07 13:15:00,17.94,0.28,0.26,20.4,20.4
2025-07-07 13:30:00,18.26,0.28,0.26,20.6,20.8
2025-07-07 13:45:00,18.80,0.28,0.27,20.8,21.5
2025-07-07 14:00:00,18.74,0.28,0.27,21.0,21.4
2025-07-07 14:15:00,18.68,0.28,0.27,21.1,21.4
2025-07-07 14:30:00,18.56,0.28,0.26,21.0,21.0
2025-07-07 14:45:00,18.75,0.28,0.26,21.1,21.2
2025-07-07 15:00:00,19.24,0.28,0.26,21.2,21.9
2025-07-07 15:15:00,19.19,0.28,0.26,21.4,21.8
2025-07-07 15:30:00,19.05,0.28,0.27,21.4,21.6
2025-07-07 15:45:00,19.38,0.28,0.27,21.5,22.5
2025-07-07 16:00:00,19.78,0.28,0.27,22.2,23.5
2025-07-07 16:15:00,19.47,0.28,0.27,22.5,23.4
2025-07-07 16:30:00,18.56,0.28,0.27,22.2,22.1
2025-07-07 16:45:00,17.90,0.28,0.27,22.0,21.6
2025-07-07 17:00:00,17.89,0.28,0.27,21.8,21.3
2025-07-07 17:15:00,17.50,0.28,0.27,21.7,20.8
2025-07-07 17:30:00,17.51,0.28,0.26,21.6,20.5
2025-07-07 17:45:00,17.48,0.28,0.27,21.3,20.3
2025-07-07 18:00:00,17.16,0.28,0.27,21.2,19.9
2025-07-07 18:15:00,16.89,0.28,0.27,21.0,19.6
2025-07-07 18:30:00,16.59,0.28,0.26,20.8,19.3
2025-07-07 18:45:00,16.08,0.28,0.26,20.7,18.9
2025-07-07 19:00:00,16.07,0.28,0.26,20.5,18.8
2025-07-07 19:15:00,16.09,0.28,0.27,20.3,18.7
2025-07-07 19:30:00,16.02,0.28,0.27,20.2,18.6
2025-07-07 19:45:00,15.94,0.28,0.26,20.1,18.6
2025-07-07 20:00:00,16.52,0.28,0.26,20.1,18.8
2025-07-07 20:15:00,16.87,0.28,0.26,20.0,18.8
2025-07-07 20:30:00,17.16,0.28,0.26,19.9,18.6
2025-07-07 20:45:00,16.96,0.28,0.27,19.8,18.5
2025-07-07 21:00:00,16.39,0.28,0.26,19.8,18.1
2025-07-07 21:15:00,15.88,0.28,0.26,19.6,17.8
2025-07-07 21:30:00,15.28,0.28,0.26,19.4,17.6
2025-07-07 21:45:00,14.65,0.28,0.26,19.2,17.3
2025-07-07 22:00:00,14.21,0.28,0.26,19.2,17.2
2025-07-07 22:15:00,14.08,0.28,0.26,19.1,16.8
2025-07-07 22:30:00,13.53,0.28,0.26,18.8,16.6
2025-07-07 22:45:00,13.39,0.27,0.27,18.6,16.4
2025-07-07 23:00:00,13.14,0.27,0.26,18.6,16.2
2025-07-07 23:15:00,13.06,0.28,0.26,18.4,15.9
2025-07-07 23:30:00,12.78,0.28,0.26,18.3,15.9
2025-07-07 23:45:00,12.34,0.28,0.26,18.2,15.7
2025-07-08 00:00:00,12.39,0.27,0.26,18.0,15.5
2025-07-08 00:15:00,11.76,0.28,0.26,17.9,15.2
2025-07-08 00:30:00,12.07,0.28,0.26,17.8,15.2
2025-07-08 00:45:00,12.21,0.28,0.26,17.7,15.0
2025-07-08 01:00:00,11.34,0.27,0.26,17.5,14.8
2025-07-08 01:15:00,11.33,0.27,0.26,17.4,14.7
2025-07-08 01:30:00,11.49,0.27,0.26,17.1,14.6
2025-07-08 01:45:00,10.88,0.27,0.26,17.1,14.4
2025-07-08 02:00:00,10.45,0.28,0.26,17.1,14.2
2025-07-08 02:15:00,10.84,0.27,0.26,16.9,14.1
2025-07-08 02:30:00,11.23,0.27,0.26,16.8,14.1
2025-07-08 02:45:00,11.00,0.28,0.26,16.7,14.0
2025-07-08 03:00:00,11.01,0.27,0.26,16.7,13.9
2025-07-08 03:15:00,11.02,0.28,0.26,16.5,13.8
2025-07-08 03:30:00,11.27,0.27,0.26,16.5,13.9
2025-07-08 03:45:00,11.04,0.27,0.26,16.4,13.8
2025-07-08 04:00:00,10.86,0.27,0.26,16.2,13.6
2025-07-08 04:15:00,10.48,0.28,0.26,16.2,13.5
2025-07-08 04:30:00,10.29,0.27,0.26,16.2,13.4
2025-07-08 04:45:00,10.69,0.27,0.26,16.1,13.4
2025-07-08 05:00:00,11.31,0.27,0.26,16.0,13.5
2025-07-08 05:15:00,11.78,0.27,0.26,15.9,13.5
2025-07-08 05:30:00,11.75,0.27,0.26,15.9,13.6
2025-07-08 05:45:00,11.40,0.27,0.26,15.8,13.5
2025-07-08 06:00:00,11.13,0.27,0.26,15.8,13.5
2025-07-08 06:15:00,11.13,0.27,0.26,15.8,13.5
2025-07-08 06:30:00,11.91,0.27,0.26,15.7,13.6
2025-07-08 06:45:00,12.31,0.27,0.26,15.7,13.7
2025-07-08 07:00:00,12.61,0.27,0.26,15.7,13.9
2025-07-08 07:15:00,12.85,0.27,0.26,15.8,14.1
2025-07-08 07:30:00,13.22,0.27,0.26,15.7,14.3
2025-07-08 07:45:00,13.64,0.27,0.26,15.9,14.5
2025-07-08 08:00:00,14.00,0.28,0.26,15.9,14.8
2025-07-08 08:15:00,14.43,0.27,0.26,16.1,15.1
2025-07-08 08:30:00,14.94,0.28,0.26,16.1,15.5
2025-07-08 08:45:00,15.58,0.27,0.26,16.3,15.8
2025-07-08 09:00:00,16.18,0.28,0.26,16.4,16.3
2025-07-08 09:15:00,16.74,0.28,0.26,16.7,16.8
2025-07-08 09:30:00,17.43,0.28,0.26,16.9,17.6
2025-07-08 09:45:00,18.09,0.28,0.26,17.2,18.3
2025-07-08 10:00:00,18.59,0.28,0.26,17.6,19.2
2025-07-08 10:15:00,19.00,0.28,0.26,17.7,19.4
2025-07-08 10:30:00,19.70,0.28,0.26,18.1,19.8
2025-07-08 10:45:00,20.44,0.28,0.26,18.3,20.6
2025-07-08 11:00:00,20.87,0.28,0.26,18.7,21.5
2025-07-08 11:15:00,21.33,0.28,0.27,19.0,22.5
2025-07-08 11:30:00,21.60,0.28,0.26,19.4,23.3
2025-07-08 11:45:00,22.26,0.28,0.26,19.7,23.5
2025-07-08 12:00:00,22.58,0.28,0.26,20.1,23.6
2025-07-08 12:15:00,23.26,0.28,0.27,20.4,23.8
2025-07-08 12:30:00,23.31,0.28,0.27,20.9,23.9
2025-07-08 12:45:00,23.37,0.28,0.27,21.5,23.7
2025-07-08 13:00:00,23.60,0.28,0.27,21.9,23.9
2025-07-08 13:15:00,23.77,0.28,0.27,22.4,24.4
2025-07-08 13:30:00,23.57,0.28,0.27,22.8,24.5
2025-07-08 13:45:00,23.96,0.28,0.27,23.2,25.0
2025-07-08 14:00:00,24.22,0.28,0.27,23.6,25.6
2025-07-08 14:15:00,24.56,0.28,0.27,24.0,26.0
2025-07-08 14:30:00,24.69,0.28,0.27,24.5,26.9
2025-07-08 14:45:00,24.74,0.28,0.27,25.0,27.9
2025-07-08 15:00:00,25.06,0.28,0.27,25.3,28.6
2025-07-08 15:15:00,25.07,0.28,0.27,26.0,29.2
2025-07-08 15:30:00,25.08,0.28,0.27,26.2,29.6
2025-07-08 15:45:00,25.22,0.28,0.27,26.7,29.8
2025-07-08 16:00:00,25.50,0.29,0.27,26.6,29.4
2025-07-08 16:15:00,25.73,0.28,0.27,26.7,29.4
2025-07-08 16:30:00,26.01,0.29,0.27,26.6,29.3
2025-07-08 16:45:00,26.63,0.28,0.27,26.6,28.6
2025-07-08 17:00:00,26.88,0.28,0.27,26.5,28.1
